time,x,y,theta,theta_degree,v,omega
68.267,0.4312278625738068,0.743872388582023,-2.229818669147328,-127.75919882161998,0.0656641520581823,0.07628918306934288
68.3,0.4299176725566793,0.7421763681415416,-2.2275790348384654,-127.63087722806944,0.06580410413826117,0.07645242444429615
68.334,0.42857126989217564,0.7404246496481466,-2.2249898362750806,-127.48252707806616,0.06594800409304963,0.07400556945865375
68.367,0.42726610171199175,0.7387175542328515,-2.222469882943157,-127.338144387577,0.06608738531128105,0.07153221732912363
68.4,0.425961779771898,0.7370027844270838,-2.2200288661111776,-127.19828442538419,0.06622648255071044,0.06923198409650219
68.434,0.42461893848224563,0.7352284449856623,-2.217598394114829,-127.05902863776868,0.06636949589846025,0.06700405663478874
68.467,0.4233164888170739,0.733499043948243,-2.21531582302631,-126.92824694795796,0.06650801093083909,0.06489460514757782
68.501,0.422014661628164,0.731762387874944,-2.2131067818251116,-126.80167821035877,0.06665042056010408,0.059271665458138056
68.534,0.42067410779826137,0.7299658442417648,-2.21090266927587,-126.67539186371543,0.06678834589784889,0.06488016410727006
68.567,0.4193727681606414,0.7282143170719534,-2.208949144035731,-126.56346311228317,0.06692597806417182,0.059489835034338225
68.6,0.4180731621147339,0.7264575947985039,-2.2068131461251066,-126.44107944695563,0.06706331527489766,0.05769783235512175
68.634,0.4167342756627782,0.7246399271248586,-2.204793018266976,-126.32533464660794,0.06720450384737722,0.056045794559434876
68.667,0.4154351950435359,0.7228690573145218,-2.2028915345331965,-126.21638765384961,0.06734123676348219,0.054534711756949454
68.7,0.4141363603284168,0.7210915632902671,-2.2010445423827636,-126.110562798836,0.06747766938091009,0.05314140229845706
68.734,0.4127985097522261,0.7192535647577544,-2.199192924033669,-126.00447288216391,0.06761792039270226,0.05179338111893541
68.767,0.41150030222822837,0.7174632744204714,-2.1974416822020633,-125.90413411630614,0.0677537379630571,0.05051276121882195
68.8,0.41020221355428393,0.71566663348056,-2.195734847645287,-125.80633969987578,0.06788924998533274,0.04932804237703274
68.834,0.4088649981209363,0.7138091656848289,-2.194019730261338,-125.70807071240597,0.06802854704685528,0.04817843643780923
68.867,0.40756728668111464,0.7120002188028761,-2.19239403837735,-125.61492542866479,0.06816343345747504,0.04708440775169493
68.9,0.40626958773396915,0.7101851511528532,-2.1908061520914917,-125.52394624613841,0.0682980091620239,0.04607148222995246
68.934,0.4049326711022604,0.7083089308780429,-2.189207188043376,-125.43233235458823,0.06843633616910048,0.04508593733504069
68.967,0.40363515284678003,0.7064819925218023,-2.187688619242826,-125.34532477141646,0.0685702758807788,0.04414604476597609
69.0,0.4023375588000902,0.7046491311563524,-2.186202536342453,-125.26017849321852,0.06870389981763717,0.043275894036369264
69.034,0.40100066344283486,0.7027547762810878,-2.1847033549149844,-125.17428172470018,0.06884124094473082,0.04242685122844269
69.067,0.3997031301710581,0.7009104897432403,-2.1832768681821704,-125.09255005537854,0.06897421868656996,0.041615550055862115
69.1,0.3984055194221666,0.6990605551355132,-2.1818780414063017,-125.01240318485137,0.06910687567201163,0.04085966705793627
69.134,0.39706860163018887,0.6971488777217789,-2.1804641700582876,-124.93139432383569,0.06924321536575626,0.04011968916558631
69.167,0.3957710399336667,0.6952880182796283,-2.1791164656237934,-124.8541765477081,0.06937521612898434,0.03940910145413
69.2,0.3944733608063731,0.6934216908114936,-2.177793255960466,-124.77836221858851,0.0695068912394287,0.03875093491671614
69.234,0.3931363472188917,0.6914933289097919,-2.1764543613881604,-124.70164921038243,0.06964221421244692,0.03810531228459141
69.267,0.3918385552889393,0.6896162405769848,-2.175176689147247,-124.62844398337707,0.06977322324450726,0.03746560073051185
69.3,0.3905404424160215,0.6877335697240698,-2.173922198919339,-124.55656698787753,0.06990390181069642,0.03689051194867728
69.334,0.3892039069439118,0.6857900176525563,-2.1726650763871103,-124.48453917245003,0.0700381930356909,0.03629967346489474
69.367,0.3879082601266393,0.6839009735723912,-2.171466158074816,-124.41584621317462,0.0701681958345927,0.03567927415031562
